commit_message,file_name,change_type,log_node,cdg_nodes,neighbor_nodes,condition_lists,store_name,log_loc,cluster_index
"Improve the performance of IRGenDebugInfo

This commit changes how inline information is stored in SILDebugScope
from a tree to a linear chain of inlined call sites (similar to what
LLVM is using). This makes creating inlined SILDebugScopes slightly
more expensive, but makes lowering SILDebugScopes into LLVM metadata
much faster because entire inlined-at chains can now be cached. This
means that SIL is no longer preserve the inlining history (i.e., ((a
was inlined into b) was inlined into c) is represented the same as (a
was inlined into (b was inlined into c)), but this information was not
used by anyone.

On my late 2012 i7 iMac, this saves about 4 seconds when compiling the
RelWithDebInfo x86_64 swift standard library — or 40% of IRGen time.

rdar://problem/28311051",lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""946778"", ""True"", ""ExpressionStatement"", ""SILDebugScope ( AI . getLoc ( ) , & F , AIScope )""]","[[[""False""], [946811, ""True"", ""IKind == InlineKind :: MandatoryInline"", ""Condition""]], [[""False"", ""True"", ""True""], [947123, ""True"", ""AI . getFunction ( ) == CalleeFunction"", ""Condition""]]]","[["""", [946796, ""True"", "")"", ""Statement""]], ["""", [946797, ""True"", "")"", ""Statement""]], ["""", [946798, ""True"", ""("", ""Statement""]], ["""", [946799, ""True"", ""getModule"", ""Statement""]]]","[[[""IKind"", ""InlineKind :: MandatoryInline"", ""==""]], [[""AI . getFunction"", ""SILFunction *"", ""==""]]]",/data/download/swift/apple_swift45_old.cpp,74,73
"Improve the performance of IRGenDebugInfo

This commit changes how inline information is stored in SILDebugScope
from a tree to a linear chain of inlined call sites (similar to what
LLVM is using). This makes creating inlined SILDebugScopes slightly
more expensive, but makes lowering SILDebugScopes into LLVM metadata
much faster because entire inlined-at chains can now be cached. This
means that SIL is no longer preserve the inlining history (i.e., ((a
was inlined into b) was inlined into c) is represented the same as (a
was inlined into (b was inlined into c)), but this information was not
used by anyone.

On my late 2012 i7 iMac, this saves about 4 seconds when compiling the
RelWithDebInfo x86_64 swift standard library — or 40% of IRGen time.

rdar://problem/28311051",lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""946762"", ""True"", ""ExpressionStatement"", ""assert ( CallSiteScope -> getParentFunction ( ) == & F )""]","[[[""False""], [946811, ""True"", ""IKind == InlineKind :: MandatoryInline"", ""Condition""]], [[""False"", ""True"", ""True""], [947123, ""True"", ""AI . getFunction ( ) == CalleeFunction"", ""Condition""]]]","[["""", [946778, ""True"", ""SILDebugScope ( AI . getLoc ( ) , & F , AIScope )"", ""ExpressionStatement""]], ["""", [946796, ""True"", "")"", ""Statement""]], ["""", [946797, ""True"", "")"", ""Statement""]], ["""", [946798, ""True"", ""("", ""Statement""]]]","[[[""IKind"", ""InlineKind :: MandatoryInline"", ""==""]], [[""AI . getFunction"", ""SILFunction *"", ""==""]], [[""SILDebugScope""]]]",/data/download/swift/apple_swift45_old.cpp,75,73
"Improve the performance of IRGenDebugInfo

This commit changes how inline information is stored in SILDebugScope
from a tree to a linear chain of inlined call sites (similar to what
LLVM is using). This makes creating inlined SILDebugScopes slightly
more expensive, but makes lowering SILDebugScopes into LLVM metadata
much faster because entire inlined-at chains can now be cached. This
means that SIL is no longer preserve the inlining history (i.e., ((a
was inlined into b) was inlined into c) is represented the same as (a
was inlined into (b was inlined into c)), but this information was not
used by anyone.

On my late 2012 i7 iMac, this saves about 4 seconds when compiling the
RelWithDebInfo x86_64 swift standard library — or 40% of IRGen time.

rdar://problem/28311051",lib/SILOptimizer/Utils/SILInliner.cpp,+,"[""944985"", ""True"", ""ExpressionStatement"", ""SILDebugScope ( AI . getLoc ( ) , nullptr , AIScope , AIScope -> InlinedCallSite )""]","[[[""False""], [945020, ""True"", ""IKind == InlineKind :: MandatoryInline"", ""Condition""]], [[""False"", ""True"", ""True""], [945332, ""True"", ""AI . getFunction ( ) == CalleeFunction"", ""Condition""]]]","[["""", [945005, ""True"", "")"", ""Statement""]], ["""", [945006, ""True"", "")"", ""Statement""]], ["""", [945007, ""True"", ""("", ""Statement""]], ["""", [945008, ""True"", ""getModule"", ""Statement""]]]","[[[""IKind"", ""InlineKind :: MandatoryInline"", ""==""]], [[""AI . getFunction"", ""SILFunction *"", ""==""]]]",/data/download/swift/apple_swift45_new.cpp,74,73
"Improve the performance of IRGenDebugInfo

This commit changes how inline information is stored in SILDebugScope
from a tree to a linear chain of inlined call sites (similar to what
LLVM is using). This makes creating inlined SILDebugScopes slightly
more expensive, but makes lowering SILDebugScopes into LLVM metadata
much faster because entire inlined-at chains can now be cached. This
means that SIL is no longer preserve the inlining history (i.e., ((a
was inlined into b) was inlined into c) is represented the same as (a
was inlined into (b was inlined into c)), but this information was not
used by anyone.

On my late 2012 i7 iMac, this saves about 4 seconds when compiling the
RelWithDebInfo x86_64 swift standard library — or 40% of IRGen time.

rdar://problem/28311051",lib/SILOptimizer/Utils/SILInliner.cpp,+,"[""944957"", ""True"", ""ExpressionStatement"", ""assert ( CallSiteScope -> getParentFunction ( ) == & F )""]","[[[""True"", ""False""], [945332, ""True"", ""AI . getFunction ( ) == CalleeFunction"", ""Condition""]]]","[["""", [944973, ""True"", ""assert ( CallSiteScope && \""call site has no scope\"" )"", ""ExpressionStatement""]], ["""", [944985, ""True"", ""SILDebugScope ( AI . getLoc ( ) , nullptr , AIScope , AIScope -> InlinedCallSite )"", ""ExpressionStatement""]], ["""", [945016, ""True"", ""CallSiteScope = AIScope"", ""ExpressionStatement""]], ["""", [945005, ""True"", "")"", ""Statement""]], ["""", [945006, ""True"", "")"", ""Statement""]], ["""", [945027, ""True"", ""AI . getInstruction ( ) -> replaceAllUsesWith ( RetArg )"", ""ExpressionStatement""]], ["""", [945165, ""True"", ""AIScope = AI . getFunction ( ) -> getDebugScope ( )"", ""ExpressionStatement""]]]","[[[""AI . getFunction"", ""SILFunction *"", ""==""]], [[""assert""]], [[""SILDebugScope""]], [[""CallSiteScope"", ""AIScope"", ""=""]], [[""CallSiteScope"", ""AIScope"", ""=""]], [[""CallSiteScope"", ""AIScope"", ""=""]], [[""AI . getInstruction ( ) -> replaceAllUsesWith""]], [[""AIScope"", ""AI . getFunction ( ) -> getDebugScope"", ""=""]], [[""AIScope"", ""AI . getFunction ( ) -> getDebugScope"", ""=""]], [[""AIScope"", ""AI . getFunction ( ) -> getDebugScope"", ""=""]]]",/data/download/swift/apple_swift45_new.cpp,77,43
"Improve the performance of IRGenDebugInfo

This commit changes how inline information is stored in SILDebugScope
from a tree to a linear chain of inlined call sites (similar to what
LLVM is using). This makes creating inlined SILDebugScopes slightly
more expensive, but makes lowering SILDebugScopes into LLVM metadata
much faster because entire inlined-at chains can now be cached. This
means that SIL is no longer preserve the inlining history (i.e., ((a
was inlined into b) was inlined into c) is represented the same as (a
was inlined into (b was inlined into c)), but this information was not
used by anyone.

On my late 2012 i7 iMac, this saves about 4 seconds when compiling the
RelWithDebInfo x86_64 swift standard library — or 40% of IRGen time.

rdar://problem/28311051",lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""947407"", ""True"", ""ExpressionStatement"", ""assert ( CalleeScope )""]",[],"[["""", [947323, ""True"", ""const SILDebugScope * CalleeScope"", ""Parameter""]], ["""", [947414, ""True"", ""ENTRY"", ""CFGEntryNode""]]]","[[[null, ""CalleeScope""]], [[null, ""CalleeScope""]], [[""ENTRY""]]]",/data/download/swift/apple_swift45_old.cpp,201,89
"Improve the performance of IRGenDebugInfo

This commit changes how inline information is stored in SILDebugScope
from a tree to a linear chain of inlined call sites (similar to what
LLVM is using). This makes creating inlined SILDebugScopes slightly
more expensive, but makes lowering SILDebugScopes into LLVM metadata
much faster because entire inlined-at chains can now be cached. This
means that SIL is no longer preserve the inlining history (i.e., ((a
was inlined into b) was inlined into c) is represented the same as (a
was inlined into (b was inlined into c)), but this information was not
used by anyone.

On my late 2012 i7 iMac, this saves about 4 seconds when compiling the
RelWithDebInfo x86_64 swift standard library — or 40% of IRGen time.

rdar://problem/28311051",lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""947355"", ""True"", ""ExpressionStatement"", ""SILDebugScope ( CallSiteScope , CalleeScope )""]","[[[""False""], [947386, ""True"", ""it != InlinedScopeCache . end ( )"", ""Condition""]]]","[["""", [947364, ""True"", "")"", ""Statement""]], ["""", [947365, ""True"", "")"", ""Statement""]], ["""", [947366, ""True"", ""("", ""Statement""]], ["""", [947367, ""True"", ""getModule"", ""Statement""]]]","[[[""it"", ""InlinedScopeCache . end"", ""!=""]]]",/data/download/swift/apple_swift45_old.cpp,207,80
"Improve the performance of IRGenDebugInfo

This commit changes how inline information is stored in SILDebugScope
from a tree to a linear chain of inlined call sites (similar to what
LLVM is using). This makes creating inlined SILDebugScopes slightly
more expensive, but makes lowering SILDebugScopes into LLVM metadata
much faster because entire inlined-at chains can now be cached. This
means that SIL is no longer preserve the inlining history (i.e., ((a
was inlined into b) was inlined into c) is represented the same as (a
was inlined into (b was inlined into c)), but this information was not
used by anyone.

On my late 2012 i7 iMac, this saves about 4 seconds when compiling the
RelWithDebInfo x86_64 swift standard library — or 40% of IRGen time.

rdar://problem/28311051",lib/SILOptimizer/Utils/SILInliner.cpp,-,"[""947340"", ""True"", ""ExpressionStatement"", ""assert ( CallSiteScope -> Parent == InlineScope -> InlinedCallSite -> Parent )""]","[[[""False""], [947386, ""True"", ""it != InlinedScopeCache . end ( )"", ""Condition""]]]","[["""", [947355, ""True"", ""SILDebugScope ( CallSiteScope , CalleeScope )"", ""ExpressionStatement""]], ["""", [947364, ""True"", "")"", ""Statement""]], ["""", [947365, ""True"", "")"", ""Statement""]], ["""", [947366, ""True"", ""("", ""Statement""]]]","[[[""it"", ""InlinedScopeCache . end"", ""!=""]], [[""SILDebugScope""]]]",/data/download/swift/apple_swift45_old.cpp,208,80
"Improve the performance of IRGenDebugInfo

This commit changes how inline information is stored in SILDebugScope
from a tree to a linear chain of inlined call sites (similar to what
LLVM is using). This makes creating inlined SILDebugScopes slightly
more expensive, but makes lowering SILDebugScopes into LLVM metadata
much faster because entire inlined-at chains can now be cached. This
means that SIL is no longer preserve the inlining history (i.e., ((a
was inlined into b) was inlined into c) is represented the same as (a
was inlined into (b was inlined into c)), but this information was not
used by anyone.

On my late 2012 i7 iMac, this saves about 4 seconds when compiling the
RelWithDebInfo x86_64 swift standard library — or 40% of IRGen time.

rdar://problem/28311051",lib/SILOptimizer/Utils/SILInliner.cpp,+,"[""945583"", ""True"", ""Statement"", ""(""]","[[[""False""], [945630, ""True"", ""it != InlinedScopeCache . end ( )"", ""Condition""]], [[""False""], [945654, ""True"", ""! CalleeScope"", ""Condition""]]]","[["""", [945584, ""True"", ""SILDebugScope"", ""Statement""]], ["""", [945585, ""True"", "")"", ""Statement""]], ["""", [945586, ""True"", ""M"", ""Statement""]], ["""", [945587, ""True"", ""("", ""Statement""]]]","[[[""it"", ""InlinedScopeCache . end"", ""!=""]], [[""!"", ""const SILDebugScope *"", null]]]",/data/download/swift/apple_swift45_new.cpp,210,57
Merge pull request #8550 from DougGregor/repeal-conformance-death-tax,lib/AST/ProtocolConformance.cpp,-,"[""957007"", ""True"", ""ExpressionStatement"", ""assert ( inherited -> getType ( ) -> isEqual ( spec -> getGenericConformance ( ) -> getType ( ) ) && \""inherited conformance doesn't match type?!\"" )""]","[[[""case ProtocolConformanceKind :: Specialized""], [957066, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [957038, ""True"", ""inherited = spec -> getGenericConformance ( ) -> getInheritedConformance ( protocol )"", ""ExpressionStatement""]], ["""", [957054, ""True"", ""auto"", ""Statement""]], ["""", [957055, ""True"", ""spec = cast < SpecializedProtocolConformance > ( this )"", ""ExpressionStatement""]], ["""", [957063, ""True"", ""auto"", ""Statement""]]]","[[[""getKind ( )"", ""ProtocolConformanceKind :: Specialized"", ""==""]], [[""inherited"", ""spec -> getGenericConformance ( ) -> getInheritedConformance"", ""=""]], [[""inherited"", ""spec -> getGenericConformance ( ) -> getInheritedConformance"", ""=""]], [[""inherited"", ""spec -> getGenericConformance ( ) -> getInheritedConformance"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]]]",/data/download/swift/apple_swift46_old.cpp,785,41
Merge pull request #8550 from DougGregor/repeal-conformance-death-tax,lib/AST/ProtocolConformance.cpp,-,"[""956916"", ""True"", ""ExpressionStatement"", ""assert ( getType ( ) -> isEqual ( r -> getType ( ) ) && \""substitution didn't produce conformance for same type?!\"" )""]","[[[""case ProtocolConformanceKind :: Specialized""], [957066, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [956940, ""True"", """", ""ExpressionStatement""]], ["""", [956941, ""True"", "")"", ""Statement""]], ["""", [956942, ""True"", "")"", ""Statement""]], ["""", [956943, ""True"", ""subMap"", ""Statement""]]]","[[[""getKind ( )"", ""ProtocolConformanceKind :: Specialized"", ""==""]]]",/data/download/swift/apple_swift46_old.cpp,796,58
Merge pull request #8550 from DougGregor/repeal-conformance-death-tax,lib/AST/ProtocolConformance.cpp,-,"[""956854"", ""True"", ""ExpressionStatement"", ""assert ( protoInherited -> getType ( ) -> isEqual ( classInherited -> getInheritedConformance ( ) -> getType ( ) ) && \""inherited conformance doesn't match type?!\"" )""]","[[[""case ProtocolConformanceKind :: Inherited""], [957066, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [956885, ""True"", ""protoInherited = classInherited -> getInheritedConformance ( ) -> getInheritedConformance ( protocol )"", ""ExpressionStatement""]], ["""", [956901, ""True"", ""auto"", ""Statement""]], ["""", [956902, ""True"", ""classInherited = cast < InheritedProtocolConformance > ( this )"", ""ExpressionStatement""]], ["""", [956910, ""True"", ""auto"", ""Statement""]]]","[[[""getKind ( )"", ""ProtocolConformanceKind :: Inherited"", ""==""]], [[""protoInherited"", ""classInherited -> getInheritedConformance ( ) -> getInheritedConformance"", ""=""]], [[""protoInherited"", ""classInherited -> getInheritedConformance ( ) -> getInheritedConformance"", ""=""]], [[""protoInherited"", ""classInherited -> getInheritedConformance ( ) -> getInheritedConformance"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""classInherited"", ""cast"", ""InheritedProtocolConformance"", ""this"", "">"", ""<"", ""=""]]]",/data/download/swift/apple_swift46_old.cpp,805,42
Merge pull request #8550 from DougGregor/repeal-conformance-death-tax,lib/AST/ProtocolConformance.cpp,-,"[""956751"", ""True"", ""ExpressionStatement"", ""assert ( ! isComplete ( ) && \""Missing inherited mapping in conformance\"" )""]","[[[""False""], [956777, ""True"", ""inheritedMapping . first -> inheritsFrom ( protocol )"", ""Condition""]], [[""False""], [956801, ""True"", ""known != inherited . end ( )"", ""Condition""]], [[""case ProtocolConformanceKind :: Normal""], [957066, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [956788, ""True"", "")"", ""Statement""]], ["""", [956789, ""True"", ""inherited"", ""Statement""]], ["""", [956790, ""True"", ""inheritedMapping :"", ""Label""]]]","[[[null]], [[""known"", ""inherited . end"", ""!=""]], [[""getKind ( )"", ""ProtocolConformanceKind :: Normal"", ""==""]], [[""inheritedMapping""]]]",/data/download/swift/apple_swift46_old.cpp,831,72
Merge pull request #8550 from DougGregor/repeal-conformance-death-tax,lib/AST/ProtocolConformance.cpp,-,"[""956737"", ""True"", ""ExpressionStatement"", ""assert ( C . getLazyResolver ( ) && \""Need a lazy resolver\"" )""]","[[[""False""], [956777, ""True"", ""inheritedMapping . first -> inheritsFrom ( protocol )"", ""Condition""]], [[""False""], [956801, ""True"", ""known != inherited . end ( )"", ""Condition""]], [[""case ProtocolConformanceKind :: Normal""], [957066, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [956751, ""True"", ""assert ( ! isComplete ( ) && \""Missing inherited mapping in conformance\"" )"", ""ExpressionStatement""]], ["""", [956788, ""True"", "")"", ""Statement""]], ["""", [956789, ""True"", ""inherited"", ""Statement""]]]","[[[null]], [[""known"", ""inherited . end"", ""!=""]], [[""getKind ( )"", ""ProtocolConformanceKind :: Normal"", ""==""]], [[""assert""]]]",/data/download/swift/apple_swift46_old.cpp,832,62
Merge pull request #8550 from DougGregor/repeal-conformance-death-tax,lib/SILGen/SILGenType.cpp,-,"[""965024"", ""True"", ""ExpressionStatement"", ""assert ( foundBaseConformance != Conformance -> getInheritedConformances ( ) . end ( ) && \""no inherited conformance for base protocol\"" )""]",[],"[["""", [965045, ""True"", ""foundBaseConformance = Conformance -> getInheritedConformances ( ) . find ( baseProtocol )"", ""ExpressionStatement""]], ["""", [965061, ""True"", ""auto"", ""Statement""]], ["""", [965062, ""True"", ""assert ( Lowering :: TypeConverter :: protocolRequiresWitnessTable ( baseProtocol ) )"", ""ExpressionStatement""]], ["""", [964967, ""True"", ""ProtocolDecl * baseProtocol"", ""Parameter""]]]","[[[""foundBaseConformance"", ""Conformance -> getInheritedConformances ( ) . find"", ""=""]], [[""foundBaseConformance"", ""Conformance -> getInheritedConformances ( ) . find"", ""=""]], [[""foundBaseConformance"", ""Conformance -> getInheritedConformances ( ) . find"", ""=""]], [[""assert""]], [[null, ""baseProtocol""]], [[null, ""baseProtocol""]]]",/data/download/swift/apple_swift47_old.cpp,392,50
Merge pull request #8550 from DougGregor/repeal-conformance-death-tax,lib/Serialization/Deserialization.cpp,-,"[""993118"", ""True"", ""ExpressionStatement"", ""assert ( inheritedRef . isConcrete ( ) )""]","[[[""True""], [993140, ""True"", ""inheritedCount --"", ""Condition""]], [[""True"", ""False"", ""True""], [993235, ""True"", ""conformanceEntry . isComplete ( )"", ""Condition""]], [[""False""], [993357, ""True"", ""kind != NORMAL_PROTOCOL_CONFORMANCE"", ""Condition""]], [[""False""], [993414, ""True"", ""entry . Kind != llvm :: BitstreamEntry :: Record"", ""Condition""]]]","[["""", [993130, ""True"", ""inheritedRef = readConformance ( DeclTypeCursor )"", ""ExpressionStatement""]], ["""", [993139, ""True"", ""auto"", ""Statement""]], ["""", [993097, ""True"", ""inheritedConformances [ inherited -> getProtocol ( ) ] = inherited"", ""ExpressionStatement""]], ["""", [993144, ""True"", ""InheritedConformanceMap inheritedConformances ;"", ""IdentifierDeclStatement""]]]","[[[""unsigned"", null, null]], [[null]], [[""unsigned"", ""NORMAL_PROTOCOL_CONFORMANCE"", ""!=""]], [[""entry"", ""Kind"", null, ""llvm :: BitstreamEntry :: Record"", ""!=""]], [[""inheritedRef"", ""readConformance"", ""=""]], [[""inheritedRef"", ""readConformance"", ""=""]], [[""inheritedRef"", ""readConformance"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[null, ""inheritedConformances"", null]], [[null, ""inheritedConformances"", null]], [[null, ""inheritedConformances"", null]]]",/data/download/swift/apple_swift48_old.cpp,748,70
Merge pull request #8550 from DougGregor/repeal-conformance-death-tax,lib/Serialization/Serialization.cpp,-,"[""1043751"", ""True"", ""ExpressionStatement"", ""writeConformance ( conformance -> getInheritedConformance ( inheritedProto ) , DeclTypeAbbrCodes )""]",[],"[["""", [1043767, ""True"", "")"", ""Statement""]], ["""", [1043768, ""True"", ""inheritedProtos"", ""Statement""]], ["""", [1043769, ""True"", ""inheritedProto :"", ""Label""]], ["""", [1043771, ""True"", ""auto"", ""Statement""]]]","[[[""inheritedProto""]]]",/data/download/swift/apple_swift49_old.cpp,1329,28
"Start emitting begin_access markers for local and global vars.
NFC by default.

I had a much more comprehensive version of this patch that I had to
back out in order to just get something in to unblock progress.
There's a lot of technical debt in SILGen around l-values.

Enabling this will almost certainly not get past the SIL passes.",lib/SILGen/SILGenLValue.cpp,+,"[""1065259"", ""True"", ""ExpressionStatement"", ""assert ( var -> getDeclContext ( ) -> isTypeContext ( ) && ! var -> isInstanceMember ( ) )""]","[[[""False""], [1065297, ""True"", ""var -> getDeclContext ( ) -> isModuleScopeContext ( )"", ""Condition""]], [[""True""], [1065321, ""True"", ""var -> getDeclContext ( ) -> isLocalContext ( )"", ""Condition""]], [[""case AccessStrategy :: Storage""], [1065333, ""True"", ""! var -> isLet ( )"", ""Condition""]], [[""case AccessStrategy :: Storage""], [1065474, ""True"", ""var -> getAccessStrategy ( semantics , accessKind )"", ""Condition""]]]","[["""", [1065342, ""True"", ""Optional < SILAccessEnforcement > enforcement ;"", ""IdentifierDeclStatement""]]]","[[[null]], [[null]], [[""! var -> isLet ( )"", ""AccessStrategy :: Storage"", ""==""]], [[""var -> getAccessStrategy ( semantics , accessKind )"", ""AccessStrategy :: Storage"", ""==""]], [[null, ""enforcement"", null]], [[null, ""enforcement"", null]], [[null, ""enforcement"", null]]]",/data/download/swift/apple_swift50_new.cpp,1702,68
"[AST] Eliminate ""inherited conformances"" from NormalProtocolConformance.

All of this information is recoverable from the more-general,
more-sane signature conformances, so stop
recording/serializing/deserializing all of this extra stuff.",lib/Serialization/Deserialization.cpp,-,"[""1120341"", ""True"", ""ExpressionStatement"", ""assert ( inheritedRef . isConcrete ( ) )""]","[[[""True""], [1120363, ""True"", ""inheritedCount --"", ""Condition""]], [[""True"", ""False"", ""True""], [1120458, ""True"", ""conformanceEntry . isComplete ( )"", ""Condition""]], [[""False""], [1120580, ""True"", ""kind != NORMAL_PROTOCOL_CONFORMANCE"", ""Condition""]], [[""False""], [1120637, ""True"", ""entry . Kind != llvm :: BitstreamEntry :: Record"", ""Condition""]]]","[["""", [1120353, ""True"", ""inheritedRef = readConformance ( DeclTypeCursor )"", ""ExpressionStatement""]], ["""", [1120362, ""True"", ""auto"", ""Statement""]], ["""", [1120320, ""True"", ""inheritedConformances [ inherited -> getProtocol ( ) ] = inherited"", ""ExpressionStatement""]], ["""", [1120367, ""True"", ""InheritedConformanceMap inheritedConformances ;"", ""IdentifierDeclStatement""]]]","[[[""unsigned"", null, null]], [[null]], [[""unsigned"", ""NORMAL_PROTOCOL_CONFORMANCE"", ""!=""]], [[""entry"", ""Kind"", null, ""llvm :: BitstreamEntry :: Record"", ""!=""]], [[""inheritedRef"", ""readConformance"", ""=""]], [[""inheritedRef"", ""readConformance"", ""=""]], [[""inheritedRef"", ""readConformance"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[""InheritedConformanceMap"", ""inherited -> getProtocol"", null, ""inherited"", ""=""]], [[null, ""inheritedConformances"", null]], [[null, ""inheritedConformances"", null]], [[null, ""inheritedConformances"", null]]]",/data/download/swift/apple_swift52_old.cpp,748,70
"[AST] Eliminate ""inherited conformances"" from NormalProtocolConformance.

All of this information is recoverable from the more-general,
more-sane signature conformances, so stop
recording/serializing/deserializing all of this extra stuff.",lib/Serialization/Serialization.cpp,-,"[""1170974"", ""True"", ""ExpressionStatement"", ""writeConformance ( conformance -> getInheritedConformance ( inheritedProto ) , DeclTypeAbbrCodes )""]",[],"[["""", [1170990, ""True"", "")"", ""Statement""]], ["""", [1170991, ""True"", ""inheritedProtos"", ""Statement""]], ["""", [1170992, ""True"", ""inheritedProto :"", ""Label""]], ["""", [1170994, ""True"", ""auto"", ""Statement""]]]","[[[""inheritedProto""]]]",/data/download/swift/apple_swift53_old.cpp,1329,28
Stop using ProtocolConformance::getInheritedConformances(),lib/SILGen/SILGenType.cpp,-,"[""1195385"", ""True"", ""ExpressionStatement"", ""assert ( foundBaseConformance != Conformance -> getInheritedConformances ( ) . end ( ) && \""no inherited conformance for base protocol\"" )""]",[],"[["""", [1195406, ""True"", ""foundBaseConformance = Conformance -> getInheritedConformances ( ) . find ( baseProtocol )"", ""ExpressionStatement""]], ["""", [1195422, ""True"", ""auto"", ""Statement""]], ["""", [1195423, ""True"", ""assert ( Lowering :: TypeConverter :: protocolRequiresWitnessTable ( baseProtocol ) )"", ""ExpressionStatement""]], ["""", [1195328, ""True"", ""ProtocolDecl * baseProtocol"", ""Parameter""]]]","[[[""foundBaseConformance"", ""Conformance -> getInheritedConformances ( ) . find"", ""=""]], [[""foundBaseConformance"", ""Conformance -> getInheritedConformances ( ) . find"", ""=""]], [[""foundBaseConformance"", ""Conformance -> getInheritedConformances ( ) . find"", ""=""]], [[""assert""]], [[null, ""baseProtocol""]], [[null, ""baseProtocol""]]]",/data/download/swift/apple_swift54_old.cpp,392,50
"[AST] Reimplement ProtocolConformance::getInheritedConformance().

Use getAssociatedConformance() instead, which is far simpler and more correct.",lib/AST/ProtocolConformance.cpp,-,"[""1207847"", ""True"", ""ExpressionStatement"", ""assert ( inherited -> getType ( ) -> isEqual ( spec -> getGenericConformance ( ) -> getType ( ) ) && \""inherited conformance doesn't match type?!\"" )""]","[[[""case ProtocolConformanceKind :: Specialized""], [1207906, ""True"", ""getKind ( )"", ""Condition""]]]","[["""", [1207878, ""True"", ""inherited = spec -> getGenericConformance ( ) -> getInheritedConformance ( protocol )"", ""ExpressionStatement""]], ["""", [1207894, ""True"", ""auto"", ""Statement""]], ["""", [1207895, ""True"", ""spec = cast < SpecializedProtocolConformance > ( this )"", ""ExpressionStatement""]], ["""", [1207903, ""True"", ""auto"", ""Statement""]]]","[[[""getKind ( )"", ""ProtocolConformanceKind :: Specialized"", ""==""]], [[""inherited"", ""spec -> getGenericConformance ( ) -> getInheritedConformance"", ""=""]], [[""inherited"", ""spec -> getGenericConformance ( ) -> getInheritedConformance"", ""=""]], [[""inherited"", ""spec -> getGenericConformance ( ) -> getInheritedConformance"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]], [[""spec"", ""cast"", ""SpecializedProtocolConformance"", ""this"", "">"", ""<"", ""=""]]]",/data/download/swift/apple_swift55_old.cpp,785,41
