sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,old_function_file,old_fucntion_loc,new_function_file,new_function_loc
5cdc5da990d10b211f3554afa62395f1f0a41655,"getClientPeerID introduced.

The function returns an unique identifier for the client, as ip:port for
IPv4 and IPv6 clients, or as path:0 for Unix socket clients.

See the top comment in the function for more info.",[],src/networking.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1100.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1100.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1100.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2362.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2362.cpp,1126,1126,1130,1152,,"snprintf(peerid,peerid_len,""[%s]:%d"",ip,port);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1962.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1962.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1962.cpp,1,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1962.cpp,12
5cdc5da990d10b211f3554afa62395f1f0a41655,"getClientPeerID introduced.

The function returns an unique identifier for the client, as ip:port for
IPv4 and IPv6 clients, or as path:0 for Unix socket clients.

See the top comment in the function for more info.",[],src/networking.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1100.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1100.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1100.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2362.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2362.cpp,1126,1126,1130,1154,,"snprintf(peerid,peerid_len,""%s:%d"",ip,port);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1963.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1963.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1963.cpp,1,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1963.cpp,14
e04fdf26fe929b4f80312f29ead449cf1295c17b,"Add IPv6 support to sentinel.c.

This has been done by exposing the anetSockName() function anet.c
to be used when the sentinel is publishing its existence to the masters.

This implementation is very unintelligent as it will likely break if used
with IPv6 as the nested colons will break any parsing of the PUBLISH string
by the master.",[],src/sentinel.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1101.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1101.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1101.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2364.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2364.cpp,1837,1837,1845,1844,"snprintf(myaddr,sizeof(myaddr),""%s:%d:%s:%d"",
                inet_ntoa(sa.sin_addr), server.port, server.runid,
                (ri->flags & SRI_CAN_FAILOVER) != 0);","snprintf(myaddr,sizeof(myaddr),""%s:%d:%s:%d"",
                ip, server.port, server.runid,
                (ri->flags & SRI_CAN_FAILOVER) != 0);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1964.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1964.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1964.cpp,53,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1964.cpp,52
72a39226178d49a7574f805190ba2fb190a0ca2e,"Add static anetV6Only() function.

This function sets the IPV6_V6ONLY option to 1 to use separate stack
IPv6 sockets.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1103.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1103.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1103.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2366.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2366.cpp,362,362,364,367,,"anetSetError(err, ""setsockopt: %s"", strerror(errno));",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1965.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1965.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1965.cpp,-1,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1965.cpp,3
e0cb24351cb2ebbfdda5d1b4bdc2e83ca14c09a2,"Use getaddrinfo(3) in a anetTcpServer.

Change anetTcpServer() function to use getaddrinfo(3) to perform
address resolution, socket creation and binding. Resolved addresses
are limited to those reachable by the AF_INET address family.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1111.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1111.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1111.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2374.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2374.cpp,362,362,375,375,"anetSetError(err, ""invalid bind address"");","anetSetError(err, ""%s"", gai_strerror(rv));",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1966.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1966.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1966.cpp,13,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1966.cpp,13
e0cb24351cb2ebbfdda5d1b4bdc2e83ca14c09a2,"Use getaddrinfo(3) in a anetTcpServer.

Change anetTcpServer() function to use getaddrinfo(3) to perform
address resolution, socket creation and binding. Resolved addresses
are limited to those reachable by the AF_INET address family.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1111.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1111.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1111.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2374.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2374.cpp,362,362,371,368,,"snprintf(_port,6,""%d"",port);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1967.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1967.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1967.cpp,9,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1967.cpp,6
e0cb24351cb2ebbfdda5d1b4bdc2e83ca14c09a2,"Use getaddrinfo(3) in a anetTcpServer.

Change anetTcpServer() function to use getaddrinfo(3) to perform
address resolution, socket creation and binding. Resolved addresses
are limited to those reachable by the AF_INET address family.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1111.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1111.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1111.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2374.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2374.cpp,362,362,381,387,,"anetSetError(err, ""unable to bind socket"");",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1968.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1968.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1968.cpp,19,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1968.cpp,25
0e01ce1b13c4e0a974dc4009dc78811a234f0244,"Use getaddrinfo(3) in anetTcpGenericConnect.

Change anetTcpGenericConnect() function to use getaddrinfo(3) to
perform address resolution, socket creation and connection. Resolved
addresses are limited to those reachable by the AF_INET family.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1112.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1112.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1112.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2375.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2375.cpp,217,217,232,-1,"anetSetError(err, ""can't resolve: %s"", addr);",,7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1969.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1969.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1969.cpp,15,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1969.cpp,-1
0e01ce1b13c4e0a974dc4009dc78811a234f0244,"Use getaddrinfo(3) in anetTcpGenericConnect.

Change anetTcpGenericConnect() function to use getaddrinfo(3) to
perform address resolution, socket creation and connection. Resolved
addresses are limited to those reachable by the AF_INET family.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1112.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1112.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1112.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2375.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2375.cpp,217,217,247,257,"anetSetError(err, ""connect: %s"", strerror(errno));","anetSetError(err, ""creating socket: %s"", strerror(errno));",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1970.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1970.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1970.cpp,30,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1970.cpp,40
0e01ce1b13c4e0a974dc4009dc78811a234f0244,"Use getaddrinfo(3) in anetTcpGenericConnect.

Change anetTcpGenericConnect() function to use getaddrinfo(3) to
perform address resolution, socket creation and connection. Resolved
addresses are limited to those reachable by the AF_INET family.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1112.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1112.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1112.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2375.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2375.cpp,217,217,226,223,,"snprintf(_port,6,""%d"",port);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1971.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1971.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1971.cpp,9,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1971.cpp,6
0e01ce1b13c4e0a974dc4009dc78811a234f0244,"Use getaddrinfo(3) in anetTcpGenericConnect.

Change anetTcpGenericConnect() function to use getaddrinfo(3) to
perform address resolution, socket creation and connection. Resolved
addresses are limited to those reachable by the AF_INET family.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1112.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1112.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1112.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2375.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2375.cpp,217,217,251,229,,"anetSetError(err, ""%s"", gai_strerror(rv));",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1972.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1972.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1972.cpp,34,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1972.cpp,12
071963c8555451116abf288382ecd1057393a6ae,"Use getaddrinfo(3) in anetResolve. #apichange

Change anetResolve() function to use getaddrinfo(3) to resolve hostnames.
Resolved hostnames are limited to those reachable by the AF_INET address
family.

API Change: anetResolve requires additional argument.
  additional argument required to specify the length of the character
  buffer the IP address is written to in order to comply with
  inet_ntop(3) function semantics. inet_ntop(3) replaces inet_ntoa(3)
  as it has been designed to be compatible with more address families.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1114.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1114.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1114.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2377.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2377.cpp,163,163,175,180,"anetSetError(err, ""can't resolve: %s"", host);",addr = &(sa->sin_addr);,7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1973.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1973.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1973.cpp,10,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1973.cpp,15
071963c8555451116abf288382ecd1057393a6ae,"Use getaddrinfo(3) in anetResolve. #apichange

Change anetResolve() function to use getaddrinfo(3) to resolve hostnames.
Resolved hostnames are limited to those reachable by the AF_INET address
family.

API Change: anetResolve requires additional argument.
  additional argument required to specify the length of the character
  buffer the IP address is written to in order to comply with
  inet_ntop(3) function semantics. inet_ntop(3) replaces inet_ntoa(3)
  as it has been designed to be compatible with more address families.",[],src/anet.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1114.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1114.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1114.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2377.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2377.cpp,163,163,181,175,,"anetSetError(err, ""%s"", gai_strerror(rv));",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1974.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1974.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1974.cpp,16,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1974.cpp,10
1135e9faa253789a6d6e67fd6a44d7395af8fb35,"redis-cli: introduced --pipe-timeout.

When in --pipe mode, after all the data transfer to the server is
complete, now redis-cli waits at max the specified amount of
seconds (30 by default, use 0 to wait forever) without receiving any
reply at all from the server. After this time limit the operation is
aborted with an error.

That's related to issue #681.",[],src/redis-cli.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1122.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1122.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1122.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2386.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2386.cpp,1235,1246,1239,1255,,"fprintf(stderr,""No replies for %d seconds: exiting.\n"",
                config.pipe_timeout);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1975.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1975.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1975.cpp,128,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1975.cpp,137
1b10522a08284d563b2876e9deb827dbc6697742,"Only allow basenames for dbfilename and appendfilename.

This fixes issue #1094.",[u'https://gitlab.kitware.com/cmake/cmake/issues/1094'],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1123.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1123.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1123.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2387.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2387.cpp,540,548,542,551,,"addReplyError(c, ""dbfilename can't be a path, just a filename"");",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1976.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1976.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1976.cpp,8,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1976.cpp,9
de9a221749b10af3a408385056bb51255ca860f6,CONFIG SET maxclients.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1124.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1124.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1124.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2388.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2388.cpp,559,559,561,571,,"addReplyErrorFormat(c,""The operating system is not able to handle the specified number of clients, try with %d"", server.maxclients);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1977.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1977.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1977.cpp,27,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1977.cpp,37
de9a221749b10af3a408385056bb51255ca860f6,CONFIG SET maxclients.,[],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1124.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1124.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1124.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2388.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2388.cpp,559,559,561,581,,"addReplyError(c,""The event loop API used by Redis is not able to handle the specified number of clients"");",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1978.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1978.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1978.cpp,27,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1978.cpp,47
bae60ede1d60687f1240258c9298d3515b24b091,"Merge pull request #1111 from yamt/netbsd3

netbsd support",[u'https://gitlab.kitware.com/cmake/cmake/issues/1111'],src/config.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1126.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1126.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1126.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2390.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2390.cpp,996,996,998,998,"buf = sdscatprintf(buf,""%ld %d"",
                    server.saveparams[j].seconds,
                    server.saveparams[j].changes);","buf = sdscatprintf(buf,""%jd %d"",
                    (intmax_t)server.saveparams[j].seconds,
                    server.saveparams[j].changes);",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1979.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1979.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1979.cpp,128,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1979.cpp,128
bae60ede1d60687f1240258c9298d3515b24b091,"Merge pull request #1111 from yamt/netbsd3

netbsd support",[u'https://gitlab.kitware.com/cmake/cmake/issues/1111'],src/redis.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1127.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1127.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1127.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2391.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2391.cpp,2267,2267,2268,2268,"= sdscatprintf(info,
                ""loading_start_time:%ld\r\n""
                ""loading_total_bytes:%llu\r\n""
                ""loading_loaded_bytes:%llu\r\n""
                ""loading_loaded_perc:%.2f\r\n""
                ""loading_eta_seconds:%ld\r\n""
                ,(unsigned long) server.loading_start_time,
                (unsigned long long) server.loading_total_bytes,
                (unsigned long long) server.loading_loaded_bytes,
                perc,
                eta
            );","= sdscatprintf(info,
                ""loading_start_time:%jd\r\n""
                ""loading_total_bytes:%llu\r\n""
                ""loading_loaded_bytes:%llu\r\n""
                ""loading_loaded_perc:%.2f\r\n""
                ""loading_eta_seconds:%jd\r\n"",
                (intmax_t) server.loading_start_time,
                (unsigned long long) server.loading_total_bytes,
                (unsigned long long) server.loading_loaded_bytes,
                perc,
                (intmax_t)eta
            );",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1980.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1980.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1980.cpp,183,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1980.cpp,183
bae60ede1d60687f1240258c9298d3515b24b091,"Merge pull request #1111 from yamt/netbsd3

netbsd support",[u'https://gitlab.kitware.com/cmake/cmake/issues/1111'],src/redis.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1127.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1127.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1127.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2392.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2392.cpp,2355,2355,2356,2356,"info = sdscatprintf(info,
                    ""master_link_down_since_seconds:%ld\r\n"",
                    (long)server.unixtime-server.repl_down_since);","info = sdscatprintf(info,
                    ""master_link_down_since_seconds:%jd\r\n"",
                    (intmax_t)server.unixtime-server.repl_down_since);",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1981.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1981.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1981.cpp,271,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1981.cpp,271
455563faec4b904c8ee9a1a16eac2a5bae532dc7,"PUBSUB command implemented.

Currently it implements three subcommands:

PUBSUB CHANNELS [<pattern>]    List channels with non-zero subscribers.
PUBSUB NUMSUB [channel_1 ...]  List number of subscribers for channels.
PUBSUB NUMPAT                  Return number of subscribed patterns.",[],src/pubsub.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1128.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1128.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1128.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2393.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2393.cpp,309,309,309,353,,"addReplyErrorFormat(c,
            ""Unknown PUBSUB subcommand or wrong number of arguments for '%s'"",
            (char*)c->argv[1]->ptr);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1982.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1982.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1982.cpp,-1,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1982.cpp,40
b96ba52cfabc97496cf9485394ab5cec5d2162c0,"Merge pull request #1124 from ioddly/fix-issue-1121

Try to report source of bad Lua API calls",[u'https://gitlab.kitware.com/cmake/cmake/issues/1124'],src/scripting.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1130.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1130.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1130.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2395.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2395.cpp,152,152,157,161,,"sds msg = sdscatprintf(sdsempty(), ""%s: %d: %s"",
            dbg.source, dbg.currentline, error);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1983.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1983.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1983.cpp,4,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1983.cpp,8
dfc98dccf45c639cff45e84bb78a5a2d41a214bb,Cluster: detect nodes address change.,[],src/cluster.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1131.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1131.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1131.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2396.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2396.cpp,854,881,856,886,,clusterSaveConfigOrDie();,7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1984.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1984.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1984.cpp,87,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1984.cpp,90
88441bf18f554b965eaf83cfce5eeaeff35c3ed4,"New INFO field ""min_slaves_good_slaves"".

When min-slaves-to-write feature is active, this field reports the
number of slaves considered good (online state, lag within the specified
range).",[],src/redis.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1132.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1132.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1132.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2397.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2397.cpp,2326,2326,2331,2337,,"info = sdscatprintf(info,
                ""min_slaves_good_slaves:%d\r\n"",
                server.repl_good_slaves_count);",7,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1985.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1985.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1985.cpp,284,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1985.cpp,290
888400ebd57c85682edc147bb0f666af29c76d5b,repl_offset field in INFO replication is now just offset.,[],src/redis.c,second/download/redis/redis-old-new/redis-old-new/antirez_redis_old_file_1133.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_new_file_1133.cpp,second/download/redis/redis-old-new/redis-old-new/antirez_redis_patch_1133.cpp,second/download/redis/redis-gumtree/antirez_redis_old_hunk_2398.cpp,second/download/redis/redis-gumtree/antirez_redis_new_hunk_2398.cpp,2344,2344,2344,2344,"info = sdscatprintf(info,
                    ""slave%d:ip=%s,port=%d,state=%s,""
                    ""repl_offset=%lld,lag=%ld\r\n"",
                    slaveid,ip,slave->slave_listening_port,state,
                    slave->repl_ack_off, lag);","info = sdscatprintf(info,
                    ""slave%d:ip=%s,port=%d,state=%s,""
                    ""offset=%lld,lag=%ld\r\n"",
                    slaveid,ip,slave->slave_listening_port,state,
                    slave->repl_ack_off, lag);",3,second/download/redis/redis-gumtree/antirez_redis_old_new_old_log_1986.cpp,second/download/redis/redis-gumtree/antirez_redis_old_new_new_log_1986.cpp,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_old_function_1986.cpp,314,second/download/redis/redis-old-new/redis-old-new-joern/antirez_redis_old_new_new_function_1986.cpp,314
