class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,loc,log,check,variable,necessity
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/check-mailmap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5032_last_repos.cpp,21,"maybe_flush_or_die(stdout, ""stdout"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/describe.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5050_last_repos.cpp,26,"printf(""%s"", suffix)",[null],[null],accept-false
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/describe.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5050_last_repos.cpp,103,"printf(""%s"", suffix)",[null],[null],accept-false
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/describe.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5050_last_repos.cpp,156,"printf(""%s"", suffix)",[null],[null],accept-false
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5066_last_repos.cpp,62,"fprintf(stderr, _(""Auto packing the repository in background for optimum performance.\n""))",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5066_last_repos.cpp,64,"fprintf(stderr, _(""Auto packing the repository for optimum performance.\n""))",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5103_last_repos.cpp,12,"maybe_flush_or_die(stdout, ""stdout"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/count-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5138_last_repos.cpp,56,"printf(""count: %lu\n"", loose)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/count-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5138_last_repos.cpp,58,"printf(""in-pack: %lu\n"", packed)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/count-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5138_last_repos.cpp,61,"printf(""prune-packable: %lu\n"", packed_loose)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/count-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5138_last_repos.cpp,62,"printf(""garbage: %lu\n"", garbage)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/checkout.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5191_last_repos.cpp,70,"die(_(""only one reference expected, %d given.""), dash_dash_pos)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/show-ref.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5219_last_repos.cpp,23,"die(""'%s' - not a valid ref"", *pattern)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/check-ignore.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5244_last_repos.cpp,11,"fprintf(stderr, ""no pathspec given.\n"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/check-ignore.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5246_last_repos.cpp,39,"maybe_flush_or_die(stdout, ""ignore to stdout"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5267_last_repos.cpp,271,"fputs(_(empty_amend_advice), stderr)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5267_last_repos.cpp,275,"fputs(_(empty_cherry_pick_advice_single), stderr)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5267_last_repos.cpp,277,"fputs(_(empty_cherry_pick_advice_multi), stderr)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/fsck.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5513_last_repos.cpp,21,"fprintf(stderr, ""notice: No default references\n"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/fsck.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5518_last_repos.cpp,5,"fprintf(stderr, ""Checking object directory\n"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/fsck.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5519_last_repos.cpp,5,"fprintf(stderr, ""Checking HEAD link\n"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/fsck.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5520_last_repos.cpp,6,"fprintf(stderr, ""Checking cache tree\n"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/show-branch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5552_last_repos.cpp,197,"fprintf(stderr, ""No revs to be shown.\n"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/check-attr.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5840_last_repos.cpp,79,"maybe_flush_or_die(stdout, ""attribute to stdout"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5892_last_repos.cpp,20,"fprintf(stderr, _(""done.\n""))",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/pack-redundant.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5974_last_repos.cpp,74,"fprintf(stderr, ""The smallest (bytewise) set of packs is:\n"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/pack-redundant.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5974_last_repos.cpp,86,"fprintf(stderr, ""Redundant packs (with indexes):\n"")",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/grep.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6149_last_repos.cpp,265,"die(_(""invalid number of threads specified (%d)""), num_threads)",[null],[null],reject
2012,3,git-2.12.5_diff_git-2.13.0,340,"printf(""%s"", dirty);","printf(""%s"", suffix);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_782.cpp,103,[null],[null],"[[""dirty""], [""suffix""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/merge.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6236_last_repos.cpp,430,"fprintf(stderr,
				_(""No merge strategy handled the merge.\n""))",[null],[null],reject
2015,2,git-2.12.5_diff_git-2.13.0,412,"error(""new commit is the same as the old one: '%s'"", sha1_to_hex(old));","error(""new commit is the same as the old one: '%s'"", oid_to_hex(&old));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_813.cpp,32,"[""hashcmp_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""old""], [""oid_to_hex"", ""&old""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/sha1_file.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2287_last_repos.cpp,52,"die(""confused by unstable object source data for %s"", sha1_to_hex(sha1))","[""hashcmp_ret""]","[""sha1_to_hex_ret""]",reject
2015,2,git-2.12.5_diff_git-2.13.0,412,"error(""new commit is the same as the old one: '%s'"", sha1_to_hex(old));","error(""new commit is the same as the old one: '%s'"", oid_to_hex(&old));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_813.cpp,32,"[""hashcmp_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""old""], [""oid_to_hex"", ""&old""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/http-walker.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2626_last_repos.cpp,71,"error(""File %s has bad hash"", hex)","[""hashcmp_ret""]","[""sha1_to_hex_ret""]",reject
2021,2,git-2.12.5_diff_git-2.13.0,1196,"die(_(""could not run 'git status in submodule '%s'""),
				path);","die(_(""could not run 'git status' in submodule '%s'""),
				path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_916.cpp,44,"[""unsigned"", null]","[""submodule_uses_gitfile_arg_ret""]","[[], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/submodule.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3765_last_repos.cpp,31,"die(_(""could not start 'git status' in submodule '%s'""),
				path)","[""unsigned"", null]","[""submodule_uses_gitfile_arg_ret""]",accept-true
2021,2,git-2.12.5_diff_git-2.13.0,1196,"die(_(""could not run 'git status in submodule '%s'""),
				path);","die(_(""could not run 'git status' in submodule '%s'""),
				path);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_916.cpp,44,"[""unsigned"", null]","[""submodule_uses_gitfile_arg_ret""]","[[], []]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/submodule.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3765_last_repos.cpp,44,"die(_(""could not run 'git status' in submodule '%s'""),
				path)","[""unsigned"", null]","[""submodule_uses_gitfile_arg_ret""]",accept-true
2024,2,git-2.13.2_diff_git-2.13.3,1937,"printf(_(""Applying autostash resulted in conflicts.\n""
				""Your changes are safe in the stash.\n""
				""You can run \""git stash pop\"" or""
				"" \""git stash drop\"" at any time.\n""));","fprintf(stderr,
				_(""Applying autostash resulted in conflicts.\n""
				  ""Your changes are safe in the stash.\n""
				  ""You can run \""git stash pop\"" or""
				  "" \""git stash drop\"" at any time.\n""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_965.cpp,33,"[""run_command_ret""]",[],"[[""printf""], [""fprintf"", ""stderr""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/bundle.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2418_last_repos.cpp,16,"error(_(""index-pack died""))","[""run_command_ret""]",[],reject
2024,2,git-2.13.2_diff_git-2.13.3,1937,"printf(_(""Applying autostash resulted in conflicts.\n""
				""Your changes are safe in the stash.\n""
				""You can run \""git stash pop\"" or""
				"" \""git stash drop\"" at any time.\n""));","fprintf(stderr,
				_(""Applying autostash resulted in conflicts.\n""
				  ""Your changes are safe in the stash.\n""
				  ""You can run \""git stash pop\"" or""
				  "" \""git stash drop\"" at any time.\n""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_965.cpp,33,"[""run_command_ret""]",[],"[[""printf""], [""fprintf"", ""stderr""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/remote-curl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3125_last_repos.cpp,17,"die(""git-http-push failed"")","[""run_command_ret""]",[],reject
2024,2,git-2.13.2_diff_git-2.13.3,1937,"printf(_(""Applying autostash resulted in conflicts.\n""
				""Your changes are safe in the stash.\n""
				""You can run \""git stash pop\"" or""
				"" \""git stash drop\"" at any time.\n""));","fprintf(stderr,
				_(""Applying autostash resulted in conflicts.\n""
				  ""Your changes are safe in the stash.\n""
				  ""You can run \""git stash pop\"" or""
				  "" \""git stash drop\"" at any time.\n""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_965.cpp,33,"[""run_command_ret""]",[],"[[""printf""], [""fprintf"", ""stderr""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/submodule.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3768_last_repos.cpp,16,"die(""could not reset submodule index"")","[""run_command_ret""]",[],reject
2024,2,git-2.13.2_diff_git-2.13.3,1937,"printf(_(""Applying autostash resulted in conflicts.\n""
				""Your changes are safe in the stash.\n""
				""You can run \""git stash pop\"" or""
				"" \""git stash drop\"" at any time.\n""));","fprintf(stderr,
				_(""Applying autostash resulted in conflicts.\n""
				  ""Your changes are safe in the stash.\n""
				  ""You can run \""git stash pop\"" or""
				  "" \""git stash drop\"" at any time.\n""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_965.cpp,33,"[""run_command_ret""]",[],"[[""printf""], [""fprintf"", ""stderr""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/replace.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6332_last_repos.cpp,21,"die(""cat-file reported failure"")","[""run_command_ret""]",[],reject
2026,2,git-2.13.6_diff_git-2.14.0,751,"die(_(""unable to read %s""),
			    sha1_to_hex(data->entry->idx.sha1));","die(_(""unable to read %s""),
			    oid_to_hex(&data->entry->idx.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_983.cpp,17,"[""read_istream_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""data"", ""sha1""], [""oid_to_hex"", ""&data"", ""oid""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/builtin/pack-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6240_last_repos.cpp,15,"die(_(""unable to read %s""), sha1_to_hex(sha1))","[""read_istream_ret""]","[""sha1_to_hex_ret""]",reject
2033,3,git-2.13.6_diff_git-2.14.0,813,"die(_(""cannot read existing object info %s""), sha1_to_hex(sha1));","die(_(""cannot read existing object info %s""), oid_to_hex(oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_986.cpp,28,"[""sha1_object_info_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""sha1""], [""oid_to_hex"", ""oid""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/sha1_file.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2309_last_repos.cpp,4,"die(""%s is not a valid object"", sha1_to_hex(sha1))","[""sha1_object_info_ret""]","[""sha1_to_hex_ret""]",accept-true
2030,3,git-2.13.6_diff_git-2.14.0,113,"die(""unable to read %s"", sha1_to_hex(entry->delta->idx.sha1));","die(""unable to read %s"",
		    oid_to_hex(&entry->delta->idx.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1015.cpp,11,"[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""entry"", ""sha1""], [""oid_to_hex"", ""&entry"", ""oid""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/match-trees.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4255_last_repos.cpp,23,"die(""cannot read tree %s"", sha1_to_hex(hash1))","[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]",reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_10_last_repos.cpp,3,"die(_(""The remote end hung up upon initial contact""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_10_last_repos.cpp,5,"die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_13_last_repos.cpp,66,"die(""protocol error: unexpected capabilities^{}"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_13_last_repos.cpp,68,"die(""protocol error: multiple capabilities^{}"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.14.2/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_13_last_repos.cpp,77,"die(""protocol error: unexpected ref after capabilities^{}"")","[""int""]",[],reject
