patch_file,old_file,new_file,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,edit_words,edit_feature
patch-unified-1-2,apache_1.3.1/src/modules/proxy/proxy_util.c,apache_1.3.2/src/modules/proxy/proxy_util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_170.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_170.cpp,832,825,"ap_log_error(APLOG_MARK, APLOG_ERR, c->req->server,
		 ""proxy: error writing to cache file %s"", c->tempfile);","ap_log_rerror(APLOG_MARK, APLOG_ERR, c->req,
		 ""proxy: error writing to cache file %s"", c->tempfile);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_193.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_193.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/proxy/proxy_util.c,apache_1.3.2/src/modules/proxy/proxy_util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_171.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_171.cpp,910,903,"ap_log_error(APLOG_MARK, APLOG_ERR|APLOG_NOERRNO, r->server,
		     ""%s"", err);","ap_log_rerror(APLOG_MARK, APLOG_ERR|APLOG_NOERRNO, r,
		     ""%s"", err);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_194.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_194.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/proxy/proxy_util.c,apache_1.3.2/src/modules/proxy/proxy_util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_172.cpp,1245,1238,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
		     ""proxy connect to %s port %d failed"",
		     inet_ntoa(addr->sin_addr), ntohs(addr->sin_port));","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
		     ""proxy connect to %s port %d failed"",
		     inet_ntoa(addr->sin_addr), ntohs(addr->sin_port));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_195.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_195.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/proxy/proxy_util.c,apache_1.3.2/src/modules/proxy/proxy_util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_172.cpp,-1,1257,,"ap_rvputs(parm->req, key, "": "", value, CRLF, NULL);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_196.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_196.cpp,"[[], ['ap_rvputs', 'parm', 'req', 'key', 'value', 'CRLF', 'NULL']]",[6974309222363043190L]
patch-unified-1-2,apache_1.3.1/src/modules/proxy/proxy_util.c,apache_1.3.2/src/modules/proxy/proxy_util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_172.cpp,-1,1267,,"unsigned len = ap_bputs(data, client);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_197.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_197.cpp,"[[], ['unsigned', 'len', 'ap_bputs', 'data', 'client']]",[-6421682510901659772L]
patch-unified-1-2,apache_1.3.1/src/modules/proxy/proxy_util.c,apache_1.3.2/src/modules/proxy/proxy_util.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_172.cpp,-1,1269,,"ap_bputs(data, cache->fp);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_198.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_198.cpp,"[[], ['ap_bputs', 'data', 'cache', 'fp']]",[-21603775537899886463L]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_access.c,apache_1.3.2/src/modules/standard/mod_access.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_173.cpp,378,378,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
		  ""client %pI denied by server configuration: %s"",
		  &r->connection->remote_addr, r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
		  ""client denied by server configuration: %s"",
		  r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_199.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_199.cpp,"[['ap_log_error', '%pI', 'server', '&r', 'connection', 'remote_addr'], ['ap_log_rerror']]",[673614945223320094]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_actions.c,apache_1.3.2/src/modules/standard/mod_actions.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_174.cpp,193,193,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			""File does not exist: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
			""File does not exist: %s"", r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_200.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_200.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_asis.c,apache_1.3.2/src/modules/standard/mod_asis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_175.cpp,74,74,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
		    ""File does not exist: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
		    ""File does not exist: %s"", r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_201.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_asis.c,apache_1.3.2/src/modules/standard/mod_asis.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_175.cpp,82,82,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
		    ""file permissions deny server access: %s"", r->filename);","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
		    ""file permissions deny server access: %s"", r->filename);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_202.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_202.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_anon.c,apache_1.3.2/src/modules/standard/mod_auth_anon.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_176.cpp,254,254,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_INFO, r->server,
			""Anonymous: Passwd <%s> Accepted"",
			sent_pw ? sent_pw : ""\'none\'"");","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_INFO, r,
			""Anonymous: Passwd <%s> Accepted"",
			sent_pw ? sent_pw : ""\'none\'"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_203.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_203.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_anon.c,apache_1.3.2/src/modules/standard/mod_auth_anon.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_176.cpp,262,262,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			""Anonymous: Authoritative, Passwd <%s> not accepted"",
			sent_pw ? sent_pw : ""\'none\'"");","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
			""Anonymous: Authoritative, Passwd <%s> not accepted"",
			sent_pw ? sent_pw : ""\'none\'"");",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_204.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_204.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth.c,apache_1.3.2/src/modules/standard/mod_auth.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_177.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_177.cpp,128,128,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
		    ""Could not open password file: %s"", auth_pwfile);","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
		    ""Could not open password file: %s"", auth_pwfile);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_205.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_205.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth.c,apache_1.3.2/src/modules/standard/mod_auth.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_178.cpp,216,216,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
		    ""user %s not found: %s"", c->user, r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
		    ""user %s not found: %s"", c->user, r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_206.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_206.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth.c,apache_1.3.2/src/modules/standard/mod_auth.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_178.cpp,223,223,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
		    ""user %s: password mismatch: %s"", c->user, r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
		    ""user %s: password mismatch: %s"", c->user, r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_207.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_207.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth.c,apache_1.3.2/src/modules/standard/mod_auth.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_179.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_179.cpp,294,294,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
	""access to %s failed for %s, reason: user %s not allowed access"",
	r->uri,
	ap_get_remote_host(r->connection, r->per_dir_config, REMOTE_NAME),
	user);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
	""access to %s failed, reason: user %s not allowed access"",
	r->uri, user);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_208.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_208.cpp,"[['ap_log_error', 'server', 'for', '%s', 'ap_get_remote_host', 'r', 'connection', 'r', 'per_dir_config', 'REMOTE_NAME'], ['ap_log_rerror']]",[17578335204769053759L]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_db.c,apache_1.3.2/src/modules/standard/mod_auth_db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_180.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_180.cpp,157,165,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
		    ""could not open db auth file: %s"", auth_dbpwfile);","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
		    ""could not open db auth file: %s"", auth_dbpwfile);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_209.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_209.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_db.c,apache_1.3.2/src/modules/standard/mod_auth_db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_181.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_181.cpp,220,236,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
		    ""DB user %s not found: %s"", c->user, r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
		    ""DB user %s not found: %s"", c->user, r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_210.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_210.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_db.c,apache_1.3.2/src/modules/standard/mod_auth_db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_181.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_181.cpp,231,247,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
		    ""DB user %s: password mismatch: %s"", c->user, r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
		    ""DB user %s: password mismatch: %s"", c->user, r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_211.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_211.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_db.c,apache_1.3.2/src/modules/standard/mod_auth_db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_182.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_182.cpp,276,292,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			    ""user %s not in DB group file %s: %s"",
			    user, sec->auth_dbgrpfile, r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
			    ""user %s not in DB group file %s: %s"",
			    user, sec->auth_dbgrpfile, r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_212.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_212.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_db.c,apache_1.3.2/src/modules/standard/mod_auth_db.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_183.cpp,292,308,"r(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			""user %s not in right group: %s"", user, r->filename);","r(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
			""user %s not in right group: %s"", user, r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_213.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_213.cpp,"[['server'], []]",[665886734837133713]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_dbm.c,apache_1.3.2/src/modules/standard/mod_auth_dbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_184.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_184.cpp,156,156,"ap_log_error(APLOG_MARK, APLOG_ERR, r->server,
		    ""could not open dbm auth file: %s"", auth_dbmpwfile);","ap_log_rerror(APLOG_MARK, APLOG_ERR, r,
		    ""could not open dbm auth file: %s"", auth_dbmpwfile);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_214.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_214.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_dbm.c,apache_1.3.2/src/modules/standard/mod_auth_dbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_185.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_185.cpp,221,221,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
		    ""DBM user %s not found: %s"", c->user, r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
		    ""DBM user %s not found: %s"", c->user, r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_215.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_215.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_dbm.c,apache_1.3.2/src/modules/standard/mod_auth_dbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_185.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_185.cpp,232,232,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
		    ""user %s: password mismatch: %s"", c->user, r->uri);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
		    ""user %s: password mismatch: %s"", c->user, r->uri);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_216.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_216.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_dbm.c,apache_1.3.2/src/modules/standard/mod_auth_dbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_186.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_186.cpp,277,277,"ap_log_error(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			    ""user %s not in DBM group file %s: %s"",
			    user, sec->auth_dbmgrpfile, r->filename);","ap_log_rerror(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
			    ""user %s not in DBM group file %s: %s"",
			    user, sec->auth_dbmgrpfile, r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_217.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_217.cpp,"[['ap_log_error', 'server'], ['ap_log_rerror']]",[-4657469687087616016]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_auth_dbm.c,apache_1.3.2/src/modules/standard/mod_auth_dbm.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_187.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_187.cpp,293,293,"r(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r->server,
			""user %s not in right group: %s"",
			user, r->filename);","r(APLOG_MARK, APLOG_NOERRNO|APLOG_ERR, r,
			""user %s not in right group: %s"",
			user, r->filename);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_218.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_218.cpp,"[['server'], []]",[665886734837133713]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_autoindex.c,apache_1.3.2/src/modules/standard/mod_autoindex.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_189.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_189.cpp,893,958,"ap_rputs(""                   "", r);","ap_rputs("" "", r);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_219.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_219.cpp,"[[], []]",[0]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_autoindex.c,apache_1.3.2/src/modules/standard/mod_autoindex.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_189.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_189.cpp,-1,953,,"ap_rputs(&name_scratch[5], r);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_220.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_220.cpp,"[[], ['ap_rputs', '&name_scratch[5]', 'r']]",[-12187918762471873338L]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_autoindex.c,apache_1.3.2/src/modules/standard/mod_autoindex.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_190.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_190.cpp,957,1005,"ap_rputs(anchor, r);","ap_rvputs(r, ""<A HREF=\"""", anchor, ""\"">"", NULL);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_221.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_221.cpp,"[['ap_rputs'], ['ap_rvputs', 'A', 'HREF', '\\', '\\', 'NULL']]",[6955401910825252971]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_autoindex.c,apache_1.3.2/src/modules/standard/mod_autoindex.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_191.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_191.cpp,-1,1024,,(r;,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_222.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_222.cpp,"[[], ['r']]",[14592043891]
patch-unified-1-2,apache_1.3.1/src/modules/standard/mod_autoindex.c,apache_1.3.2/src/modules/standard/mod_autoindex.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_hunk_191.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_hunk_191.cpp,-1,1034,,"ap_rputs(&name_scratch[nwidth], r);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_old_log_223.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/httpd/gumtree/httpd_new_log_223.cpp,"[[], ['ap_rputs', '&name_scratch[nwidth]', 'r']]",[4787839480667853460]
