sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,old_function_file,old_fucntion_loc,new_function_file,new_function_loc,old_ddg_feature,old_cdg_feature,new_ddg_codes,new_ddg_loc,edit_words,old_log_time,old_log_author,edit_feature,cluster
9bf5af6e32570195b06df594c1cb07f8c7a6a83e,ENH: Moved unique object file name computation from cmLocalUnixMakefileGenerator3 up to cmLocalGenerator for use by all generators.  Created cmLocalVisualStudioGenerator as superclass for all VS generators.  Implemented on-demand unique object file name computation for VS 7 generator to avoid slow compiles when all sources are in subdirectories.,[],Source/cmLocalUnixMakefileGenerator3.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_563.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_563.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_563.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1451.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1451.cpp,1062,1062,1118,-1,"sprintf(rpstr, ""_p%d_"", cc++);",,7,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1229.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1229.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1229.cpp,54,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1229.cpp,-1,"[""char *"", ""string"", ""int""]","[""unkown"", ""!""]","set([u'ostr << graphNodePrefix << cnt ++', u'std :: set < cmStdString > ignoreTargetsSet ;', u'const char * realTargetName = tit -> first . c_str ( ) ;', u'int cnt = 0 ;'])","set([50, 78, 86, 94])","[['sprintf', 'rpstr', '_p%d_', 'cc'], []]",2006-07-11T15:41:38,Brad King,10463391973406016533,126
da285df242411b2b798018009e1c2f37e5515c60,ENH: Added test 8 to test grandchildren running after children exit.,[],Source/kwsys/testProcess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_567.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1456.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1456.cpp,163,151,170,164,,"fprintf(stdout, ""Output on stdout before grandchild test.\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1230.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1230.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1230.cpp,5,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1230.cpp,11,[],[],set([]),set([]),"[[], ['fprintf', 'stdout', 'Output', 'on', 'stdout', 'before', 'grandchild', 'test', '\\n']]",2006-05-21T14:28:14,Brad King,-15171082967762468031,490
da285df242411b2b798018009e1c2f37e5515c60,ENH: Added test 8 to test grandchildren running after children exit.,[],Source/kwsys/testProcess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_567.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1456.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1456.cpp,163,151,170,165,,"fprintf(stderr, ""Output on stderr before grandchild test.\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1231.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1231.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1231.cpp,5,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1231.cpp,12,[],[],set([]),set([]),"[[], ['fprintf', 'stderr', 'Output', 'on', 'stderr', 'before', 'grandchild', 'test', '\\n']]",2006-05-21T14:28:14,Brad King,-15171070967760467681,491
da285df242411b2b798018009e1c2f37e5515c60,ENH: Added test 8 to test grandchildren running after children exit.,[],Source/kwsys/testProcess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_567.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1456.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1456.cpp,163,151,170,170,,"fprintf(stdout, ""Output on stdout after grandchild test.\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1232.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1232.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1232.cpp,5,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1232.cpp,17,[],[],set([]),set([]),"[[], ['fprintf', 'stdout', 'Output', 'on', 'stdout', 'after', 'grandchild', 'test', '\\n']]",2006-05-21T14:28:14,Brad King,-30681774763426127123,492
da285df242411b2b798018009e1c2f37e5515c60,ENH: Added test 8 to test grandchildren running after children exit.,[],Source/kwsys/testProcess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_567.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1456.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1456.cpp,163,151,170,171,,"fprintf(stderr, ""Output on stderr after grandchild test.\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1233.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1233.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1233.cpp,5,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1233.cpp,18,[],[],set([]),set([]),"[[], ['fprintf', 'stderr', 'Output', 'on', 'stderr', 'after', 'grandchild', 'test', '\\n']]",2006-05-21T14:28:14,Brad King,-30681762763424126773,493
da285df242411b2b798018009e1c2f37e5515c60,ENH: Added test 8 to test grandchildren running after children exit.,[],Source/kwsys/testProcess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_567.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1456.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1456.cpp,163,151,170,180,,"fprintf(stdout, ""Output on stdout from grandchild before sleep.\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1234.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1234.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1234.cpp,5,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1234.cpp,3,[],[],set([]),set([]),"[[], ['fprintf', 'stdout', 'Output', 'on', 'stdout', 'from', 'grandchild', 'before', 'sleep', '\\n']]",2006-05-21T14:28:14,Brad King,-26107303396215212863,127
da285df242411b2b798018009e1c2f37e5515c60,ENH: Added test 8 to test grandchildren running after children exit.,[],Source/kwsys/testProcess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_567.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1456.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1456.cpp,163,151,170,181,,"fprintf(stderr, ""Output on stderr from grandchild before sleep.\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1235.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1235.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1235.cpp,5,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1235.cpp,4,[],[],set([]),set([]),"[[], ['fprintf', 'stderr', 'Output', 'on', 'stderr', 'from', 'grandchild', 'before', 'sleep', '\\n']]",2006-05-21T14:28:14,Brad King,-26107291396213212513,128
da285df242411b2b798018009e1c2f37e5515c60,ENH: Added test 8 to test grandchildren running after children exit.,[],Source/kwsys/testProcess.c,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_567.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_567.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1457.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1457.cpp,258,303,261,306,,"printf(""Child was disowned.\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1236.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1236.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1236.cpp,96,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1236.cpp,107,"[""string"", ""kwsysProcess_GetErrorString_ret""]","[""kwsysProcess_GetState_ret""]",set([u'kwsysProcess * kp']),set([0]),"[[], ['printf', 'Child', 'was', 'disowned', '\\n']]",2006-05-21T14:28:14,Brad King,13569026711401620897,129
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapPythonCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_568.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_568.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_568.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1460.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1460.cpp,196,198,198,200,"fprintf(fout,
            ""extern  \""C\"" {__declspec( dllexport) PyObject *PyVTKClass_%sNew(char *); }\n"",classes[i].c_str());","fprintf(fout, ""extern  \""C\"" {__declspec( dllexport) ""
            ""PyObject *PyVTKClass_%sNew(char *); }\n"", classes[i].c_str());",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1237.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1237.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1237.cpp,25,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1237.cpp,25,"[""FILE *"", ""string"", ""classes [ i ] . c_str_ret""]","[""null"", ""classes . size_ret"", ""<""]","set([u'i = 0 ;', u'i ++', u'std :: vector < std :: string > & classes'])","set([2, 22])","[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapPythonCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_568.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_568.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_568.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1461.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1461.cpp,229,231,231,233,"fprintf(fout,""  if (!d) Py_FatalError(\""can't get dictionary for module %s!\"");\n\n"",
          kitName);","fprintf(fout,""  if (!d) Py_FatalError""
          ""(\""can't get dictionary for module %s!\"");\n\n"", kitName);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1238.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1238.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1238.cpp,58,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1238.cpp,58,"[""FILE *"", ""string"", ""const char *""]","[""FILE *"", ""!"", ""!""]","set([u'FILE * fout = fopen ( tempOutputFile . c_str ( ) , ""w"" ) ;'])",set([7]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1462.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1462.cpp,247,252,246,251,"fprintf(fout,
          ""extern \""C\""\n""
          ""{\n""
          ""#if (TCL_MAJOR_VERSION == 8) && (TCL_MINOR_VERSION >= 4) && (TCL_RELEASE_LEVEL >= TCL_FINAL_RELEASE)\n""
          ""  typedef int (*vtkTclCommandType)(ClientData, Tcl_Interp *,int, CONST84 char *[]);\n""
          ""#else\n""
          ""  typedef int (*vtkTclCommandType)(ClientData, Tcl_Interp *,int, char *[]);\n""
          ""#endif\n""
          ""}\n""
          ""\n"");","fprintf(fout,
          ""extern \""C\""\n""
          ""{\n""
          ""#if (TCL_MAJOR_VERSION == 8) && (TCL_MINOR_VERSION >= 4) ""
          ""&& (TCL_RELEASE_LEVEL >= TCL_FINAL_RELEASE)\n""
          ""  typedef int (*vtkTclCommandType)(ClientData, Tcl_Interp *,""
          ""int, CONST84 char *[]);\n""
          ""#else\n""
          ""  typedef int (*vtkTclCommandType)(ClientData, Tcl_Interp *,""
          ""int, char *[]);\n""
          ""#endif\n""
          ""}\n""
          ""\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1239.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1239.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1239.cpp,27,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1239.cpp,27,[],"[""FILE *"", ""!"", ""!""]","set([u'FILE * fout = fopen ( tempOutputFile . c_str ( ) , ""w"" ) ;'])",set([6]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1462.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1462.cpp,247,252,259,267,"fprintf(fout,""int %sCommand(ClientData cd, Tcl_Interp *interp,\n             int argc, char *argv[]);\n"",classes[i].c_str());","fprintf(fout,""int %sCommand(ClientData cd, Tcl_Interp *interp,\n""
            ,classes[i].c_str());",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1240.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1240.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1240.cpp,40,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1240.cpp,43,"[""FILE *"", ""string"", ""classes [ i ] . c_str_ret""]","[""null"", ""classes . size_ret"", ""<""]","set([u'i = 0 ;', u'i ++', u'std :: vector < std :: string > & classes', u'FILE * fout = fopen ( tempOutputFile . c_str ( ) , ""w"" ) ;'])","set([41, 2, 6])","[['int', 'argc', 'char', '*argv[]', '\\n'], []]",2006-05-12T18:12:13,Ken Martin,-2410309367540786046,130
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1462.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1462.cpp,247,252,260,269,,"fprintf(fout,""             int argc, char *argv[]);\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1241.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1241.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1241.cpp,41,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1241.cpp,45,"[""FILE *"", ""string"", ""classes [ i ] . c_str_ret""]","[""null"", ""classes . size_ret"", ""<""]","set([u'i = 0 ;', u'i ++', u'std :: vector < std :: string > & classes', u'FILE * fout = fopen ( tempOutputFile . c_str ( ) , ""w"" ) ;'])","set([41, 2, 6])","[[], ['fprintf', 'fout', 'int', 'argc', 'char', '*argv[]', '\\n']]",2006-05-12T18:12:13,Ken Martin,-3303358490141868760,131
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1463.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1463.cpp,280,290,282,292,"fprintf(fout,""extern void vtkTclListInstances(Tcl_Interp *interp, ClientData arg);\n"");","fprintf(fout,""extern void vtkTclListInstances(Tcl_Interp *interp,""
          ""ClientData arg);\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1242.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1242.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1242.cpp,63,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1242.cpp,68,"[""FILE *"", ""string""]","[""FILE *"", ""!""]","set([u'FILE * fout = fopen ( tempOutputFile . c_str ( ) , ""w"" ) ;'])",set([6]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1463.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1463.cpp,280,290,290,302,"fprintf(fout,""\n\nextern \""C\"" {int VTK_EXPORT %s_SafeInit(Tcl_Interp *interp);}\n"",
          kitName);","fprintf(fout,""\n\nextern \""C\"" {int VTK_EXPORT ""
          ""%s_SafeInit(Tcl_Interp *interp);}\n"", kitName);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1243.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1243.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1243.cpp,71,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1243.cpp,78,"[""FILE *"", ""string"", ""const char *""]","[""FILE *"", ""!""]","set([u'FILE * fout = fopen ( tempOutputFile . c_str ( ) , ""w"" ) ;'])",set([6]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1463.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1463.cpp,280,290,292,304,"fprintf(fout,""\nextern \""C\"" {int VTK_EXPORT %s_Init(Tcl_Interp *interp);}\n"",
          kitName);","fprintf(fout,""\nextern \""C\"" {int VTK_EXPORT %s_Init""
          ""(Tcl_Interp *interp);}\n"", kitName);",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1244.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1244.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1244.cpp,73,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1244.cpp,80,"[""FILE *"", ""string"", ""const char *""]","[""FILE *"", ""!""]","set([u'FILE * fout = fopen ( tempOutputFile . c_str ( ) , ""w"" ) ;'])",set([6]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1463.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1463.cpp,280,290,300,312,"fprintf(fout,""extern \""C\""\n{\nvoid vtkCommonDeleteAssocData(ClientData cd)\n"");","fprintf(fout,""extern \""C\""\n{\nvoid ""
            ""vtkCommonDeleteAssocData(ClientData cd)\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1245.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1245.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1245.cpp,81,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1245.cpp,88,"[""FILE *"", ""string""]","[""strcmp_ret"", ""!""]",set([u'const char * kitName']),set([0]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1463.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1463.cpp,280,290,302,315,"fprintf(fout,""  vtkTclInterpStruct *tis = static_cast<vtkTclInterpStruct*>(cd);\n"");","fprintf(fout,""  vtkTclInterpStruct *tis = ""
            ""static_cast<vtkTclInterpStruct*>(cd);\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1246.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1246.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1246.cpp,83,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1246.cpp,91,"[""FILE *"", ""string""]","[""strcmp_ret"", ""!""]",set([u'const char * kitName']),set([0]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1464.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1464.cpp,324,339,326,341,"fprintf(fout,
            ""  Tcl_SetAssocData(interp,(char *) \""vtk\"",NULL,(ClientData *)info);\n"");","fprintf(fout, ""  Tcl_SetAssocData(interp,(char *) ""
            ""\""vtk\"",NULL,(ClientData *)info);\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1247.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1247.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1247.cpp,107,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1247.cpp,117,"[""FILE *"", ""string""]","[""strcmp_ret"", ""!""]",set([u'const char * kitName']),set([0]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
cac30b5ff8f7034b5290700a4dee28c84e001ac9,STYLE: fix line length,[],Source/cmVTKWrapTclCommand.cxx,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_old_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_new_file_569.cpp,second/download/CMake/CMake-old-new/CMake-old-new/Kitware_CMake_patch_569.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_hunk_1464.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_new_hunk_1464.cpp,324,339,328,343,"fprintf(fout,
            ""  Tcl_CreateExitHandler(vtkCommonDeleteAssocData,(ClientData *)info);\n"");","fprintf(fout, ""  Tcl_CreateExitHandler(vtkCommonDeleteAssocData""
            "",(ClientData *)info);\n"");",3,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_old_log_1248.cpp,second/download/CMake/CMake-gumtree/Kitware_CMake_old_new_new_log_1248.cpp,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_old_function_1248.cpp,109,second/download/CMake/CMake-old-new/CMake-old-new-joern/Kitware_CMake_old_new_new_function_1248.cpp,119,"[""FILE *"", ""string""]","[""strcmp_ret"", ""!""]",set([u'const char * kitName']),set([0]),"[[], []]",2006-05-12T18:12:13,Ken Martin,0,550
